Date,Open,High,Low,Close,Volume
8/2/2019,2943.9,2945.5,2914.11,2932.05,580375737
8/5/2019,2898.07,2898.07,2822.12,2844.74,766359274
8/6/2019,2861.18,2884.4,2847.42,2881.77,588942375
8/7/2019,2858.65,2892.17,2825.71,2883.98,633122957
8/8/2019,2896.21,2938.72,2894.47,2938.09,653657391
8/9/2019,2930.51,2935.75,2900.15,2918.65,500491414
8/12/2019,2907.07,2907.58,2873.14,2883.75,391569343
8/13/2019,2880.72,2943.31,2877.05,2926.32,563420961
8/14/2019,2894.15,2894.15,2839.64,2840.6,692631694
8/15/2019,2846.2,2856.67,2825.51,2847.6,585071376
8/16/2019,2864.74,2893.63,2864.74,2888.68,591597576
8/19/2019,2913.48,2931,2913.48,2923.65,497584853
8/20/2019,2919.01,2923.63,2899.6,2900.51,451459948
8/21/2019,2922.04,2928.73,2917.91,2924.43,399340157
8/22/2019,2930.94,2939.08,2904.51,2922.95,430434567
8/23/2019,2911.07,2927.01,2834.97,2847.11,700619550
8/26/2019,2866.7,2879.27,2856,2878.38,463912564
8/27/2019,2893.14,2898.79,2860.59,2869.16,558676392
8/28/2019,2861.28,2890.03,2853.05,2887.94,442743559
8/29/2019,2910.37,2930.5,2905.67,2924.58,421202599
8/30/2019,2937.09,2940.43,2913.32,2926.46,532980531
9/3/2019,2909.01,2914.39,2891.85,2906.27,489524393
9/4/2019,2924.67,2938.84,2921.86,2937.78,449778606
9/5/2019,2960.6,2985.86,2960.6,2976,535529513
9/6/2019,2980.33,2985.03,2972.51,2978.71,445306999
9/9/2019,2988.43,2989.43,2969.39,2978.43,537167489
9/10/2019,2971.01,2979.39,2957.01,2979.39,575489940
9/11/2019,2981.41,3000.93,2975.31,3000.93,523074343
9/12/2019,3009.08,3020.74,3000.92,3009.57,556338228
9/13/2019,3012.21,3017.33,3002.9,3007.39,491998481
9/16/2019,2996.41,3002.19,2990.67,2997.96,503095882
9/17/2019,2995.67,3006.21,2993.73,3005.7,478756144
9/18/2019,3001.5,3007.83,2978.57,3006.73,506970627
9/19/2019,3010.36,3021.99,3003.16,3006.79,466918496
9/20/2019,3008.42,3016.37,2984.68,2992.07,1610555637
9/23/2019,2983.5,2999.15,2982.23,2991.78,475428043
9/24/2019,3002.43,3007.98,2957.73,2966.6,599469001
9/25/2019,2968.35,2989.82,2952.86,2984.87,510070023
9/26/2019,2985.73,2987.28,2963.71,2977.62,452508818
9/27/2019,2985.47,2987.31,2945.53,2961.79,477747416
9/30/2019,2967.07,2983.85,2967.07,2976.74,496904390
10/1/2019,2983.69,2992.53,2938.7,2940.25,487737183
10/2/2019,2924.78,2924.78,2874.93,2887.61,605438170
10/3/2019,2885.38,2911.13,2855.94,2910.63,490037007
10/4/2019,2918.56,2953.74,2918.56,2952.01,450077902
10/7/2019,2944.23,2959.75,2935.68,2938.79,464173131
10/8/2019,2920.4,2925.47,2892.66,2893.06,486681493
10/9/2019,2911.1,2929.32,2907.41,2919.4,392191350
10/10/2019,2918.55,2948.46,2917.12,2938.13,449257556
10/11/2019,2963.07,2993.28,2963.07,2970.27,543535029
10/14/2019,2965.81,2972.84,2962.94,2966.15,385116809
10/15/2019,2973.61,3003.28,2973.61,2995.68,424302970
10/16/2019,2989.68,2997.54,2985.2,2989.69,474187297
10/17/2019,3000.77,3008.29,2991.79,2997.95,424674621
10/18/2019,2996.84,3000,2976.31,2986.2,629007999
10/21/2019,2996.48,3007.33,2995.35,3006.72,488376210
10/22/2019,3010.73,3014.57,2995.04,2995.99,456454506
10/23/2019,2994.01,3004.78,2991.21,3004.52,468175599
10/24/2019,3014.78,3016.07,3000.42,3010.29,487778413
10/25/2019,3003.32,3027.39,3001.94,3022.55,464691325
10/28/2019,3032.12,3044.08,3032.12,3039.42,463026111
10/29/2019,3035.39,3047.87,3034.81,3036.89,451403455
10/30/2019,3039.74,3050.1,3025.96,3046.77,486270335
10/31/2019,3046.9,3046.9,3023.19,3037.56,673060009
11/1/2019,3050.72,3066.95,3050.72,3066.91,510301237
11/4/2019,3078.96,3085.2,3074.87,3078.27,524848878
11/5/2019,3080.8,3083.95,3072.15,3074.62,585634570
11/6/2019,3075.1,3078.34,3065.89,3076.78,544288522
11/7/2019,3087.02,3097.77,3080.23,3085.18,566117910
11/8/2019,3081.25,3093.09,3073.58,3093.08,460757054
11/11/2019,3080.33,3088.33,3075.82,3087.01,366044400
11/12/2019,3089.28,3102.61,3084.73,3091.84,434953689
11/13/2019,3084.18,3098.06,3078.8,3094.04,454607412
11/14/2019,3090.75,3098.2,3083.26,3096.63,408390424
11/15/2019,3107.92,3120.46,3104.6,3120.46,579104868
11/18/2019,3117.91,3124.17,3112.06,3122.03,521730492
11/19/2019,3127.45,3127.64,3113.47,3120.18,513153035
11/20/2019,3114.66,3118.97,3091.41,3108.46,756408988
11/21/2019,3108.49,3110.11,3094.55,3103.54,476836171
11/22/2019,3111.41,3112.87,3099.26,3110.29,418027927
11/25/2019,3117.44,3133.83,3117.44,3133.64,513728761
11/26/2019,3134.85,3142.69,3131,3140.52,986041660
11/27/2019,3145.49,3154.26,3143.41,3153.63,421853938
11/29/2019,3147.18,3150.3,3139.34,3140.98,286602291
12/2/2019,3143.85,3144.31,3110.78,3113.87,497591273
12/3/2019,3087.41,3094.97,3070.33,3093.2,557374678
12/4/2019,3103.5,3119.38,3102.53,3112.76,528372221
12/5/2019,3119.21,3119.45,3103.76,3117.43,462499605
12/6/2019,3134.62,3150.6,3134.62,3145.91,489116706
12/9/2019,3141.86,3148.87,3135.46,3135.96,468488007
12/10/2019,3135.36,3142.12,3126.09,3132.52,460145225
12/11/2019,3135.75,3143.98,3133.21,3141.63,472523605
12/12/2019,3141.23,3176.28,3138.47,3168.57,575875664
12/13/2019,3166.65,3182.68,3156.51,3168.8,505261345
12/16/2019,3183.63,3197.71,3183.63,3191.45,640194352
12/17/2019,3195.4,3198.22,3191.03,3192.52,568033435
12/18/2019,3195.21,3198.48,3191.14,3191.14,598958742
12/19/2019,3192.32,3205.48,3192.32,3205.37,592606963
12/20/2019,3223.33,3225.65,3216.03,3221.22,1760995206
12/23/2019,3226.05,3227.78,3222.3,3224.01,467684564
12/24/2019,3225.45,3226.43,3220.51,3223.38,170793796
12/26/2019,3227.2,3240.08,3227.2,3239.91,316662796
12/27/2019,3247.23,3247.93,3234.37,3240.02,335876636
12/30/2019,3240.09,3240.92,3216.57,3221.29,344987511
12/31/2019,3215.18,3231.72,3212.03,3230.78,431595893
1/2/2020,3244.67,3258.14,3235.53,3257.85,517131498
1/3/2020,3226.36,3246.15,3222.34,3234.85,509241848
1/6/2020,3217.55,3246.84,3214.64,3246.28,575576705
1/7/2020,3241.86,3244.91,3232.43,3237.18,499082937
1/8/2020,3238.59,3267.07,3236.67,3253.05,
